Sujet	Bloc	Stim	Hits	FA	Miss	RC	RT	Diss	m_ppo	m_td	m_iti	t_pi	t_ra	t_td	m_density	Uncertainty
5	1	mask_ppo_96_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	2215.0	80.0	96.0	0.02	1100.0	1000.0	1.0	0.1	28.0	663.0
5	1	mask_ppo_96_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1120.0	80.0	96.0	0.02	1100.0	2045.0	1.0	0.1	28.0	663.0
5	1	mask_ppo_96_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	2060.0	80.0	96.0	0.02	1100.0	2924.0	1.0	0.1	28.0	663.0
5	1	mask_ppo_96_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	947.0	80.0	96.0	0.02	1500.0	1000.0	1.0	0.1	27.0	695.0
5	1	mask_ppo_96_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	969.0	80.0	96.0	0.02	1500.0	2045.0	1.0	0.1	27.0	695.0
5	1	mask_ppo_96_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1140.0	80.0	96.0	0.02	1500.0	2924.0	1.0	0.1	27.0	695.0
5	2	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	2	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	2	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
5	2	mask_ppo_128_iti_11_td_002	0	1	0	0	4329.0		128.0	0.02	1100.0				37.0	884.0
5	2	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2178.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	3156.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	8016.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	1093.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2138.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2216.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2273.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	4792.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	2	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	2	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	2	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
5	2	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
5	2	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1937.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2153.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	4774.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2034.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2105.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2063.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1056.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1881.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	2	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
5	2	mask_ppo_64_iti_11_td_002	0	1	0	0	7182.0		64.0	0.02	1100.0				19.0	442.0
5	2	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2656.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	1953.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4006.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2161.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1941.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2114.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	2	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
5	2	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
5	2	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4877.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3989.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2045.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	7863.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1081.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2041.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1242.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1972.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
5	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	3	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
5	3	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
5	3	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2950.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	1844.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2161.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2201.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2012.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2015.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2934.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2156.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	3	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
5	3	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
5	3	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	3015.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1866.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2409.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2364.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1874.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2011.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1944.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	2044.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	3	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
5	3	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
5	3	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3123.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2018.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2893.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	5050.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2213.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2807.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2059.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1899.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	3	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	3	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	3	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
5	3	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
5	3	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4841.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4858.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2181.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	1815.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2138.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2501.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	2334.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1858.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
5	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
5	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
5	4	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
5	4	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
5	4	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	3235.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	1919.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	1846.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	3425.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1646.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1859.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2877.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2144.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
5	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
5	4	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
5	4	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
5	4	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2897.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2046.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1814.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1831.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1950.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1934.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1080.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	2557.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
5	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
5	4	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
5	4	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
5	4	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	4040.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3668.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2052.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	3817.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	1907.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2784.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2218.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1841.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
5	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
5	4	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
5	4	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
5	4	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
5	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3923.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4909.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
5	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	3413.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	1854.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
5	4	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2189.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
